cond_id,sub_id,block_id,task_id,event_id,stim_id,speaker_id,response,response_time,n_reps,isi
2,1,6,1,68,uso_300ms_119.wav,8,5.49266862170088,1.3111519813537598,8,0.3
2,1,6,1,69,uso_300ms_95.wav,4,3.5718475073313787,1.687330961227417,8,0.3
2,1,6,1,70,uso_300ms_43.wav,1,2.3695014662756604,1.1886112689971924,8,0.3
2,1,6,1,71,uso_300ms_63.wav,6,5.551319648093842,1.312368392944336,8,0.3
2,1,6,1,72,uso_300ms_111.wav,10,7.560117302052786,1.3749194145202637,8,0.3
2,1,6,1,73,uso_300ms_115.wav,9,8.747800586510264,1.0622327327728271,8,0.3
2,1,6,1,74,uso_300ms_7.wav,0,3.5425219941348978,1.562340259552002,8,0.3
2,1,6,1,75,uso_300ms_15.wav,2,5.4046920821114375,1.1873786449432373,8,0.3
2,1,6,1,76,uso_300ms_83.wav,7,6.5043988269794735,1.250150442123413,8,0.3
2,1,6,1,77,uso_300ms_55.wav,5,5.507331378299121,1.4373571872711182,8,0.3
2,1,6,1,78,uso_300ms_83.wav,9,8.366568914956012,2.1250104904174805,8,0.3
2,1,6,1,79,uso_300ms_83.wav,0,1.870967741935484,2.437317371368408,8,0.3
2,1,6,1,80,uso_300ms_43.wav,4,4.143695014662757,1.2511928081512451,8,0.3
2,1,6,1,81,uso_300ms_83.wav,1,2.5601173020527863,1.6873934268951416,8,0.3
2,1,6,1,82,uso_300ms_87.wav,3,4.21700879765396,1.2506451606750488,8,0.3
2,1,6,1,83,uso_300ms_75.wav,2,5.653958944281525,1.2352728843688965,8,0.3
2,1,6,1,84,uso_300ms_7.wav,5,7.252199413489736,1.312406301498413,8,0.3
2,1,6,1,85,uso_300ms_83.wav,6,5.214076246334312,2.1239800453186035,8,0.3
2,1,6,1,86,uso_300ms_99.wav,8,7.780058651026394,1.499849796295166,8,0.3
2,1,6,1,87,uso_300ms_95.wav,10,8.821114369501467,1.1248977184295654,8,0.3
2,1,6,1,88,uso_300ms_91.wav,7,7.296187683284458,1.7342169284820557,8,0.3
